sku,demanda_semanal_prom,demanda_semanal_std,cv,n_semanas_historial,total_ventas,total_unidades,costo_unit_trans_prom,stock_actual,costo,cantidad_por_caja,CBMM,costo_final,clase_abc,clase_xyz,clase_abc_xyz,nivel_servicio,cbm_unitario,costo_flete_unitario,costo_puesto,demanda_anual,demanda_esperada_lt,rop,stock_seguridad,eoq_teorico,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,posicion_inventario,requiere_pedido,estado,porcentaje_contenedor
MASS2164,1.028169014084507,8.177935772745254,7.953882737875522,142,416.37,146.0,1.3263157894736841,471.0,0.95,120.0,0.08505,0.95,C,Z,C-Z,0.75,0.00070875,0.06024375,1.0102437499999999,53.46478873239437,15.422535211267604,36.78565517619067,21.36311996492307,187.83443456293577,0,0,0.0,0.0,471.0,False,OK,0.0
MASS1657,9.492957746478874,15.840851434453096,1.6686950324127148,142,14630.119999999999,1348.0,4.259763912310286,397.0,3.6,100.0,0.12824375,3.6,AA,Z,AA-Z,0.95,0.0012824375,0.10900718749999999,3.7090071875,493.63380281690144,142.3943661971831,243.30836300590133,100.91399680871822,297.87083218139094,0,0,0.0,0.0,397.0,False,OK,0.0
MASS2365,0.3732394366197183,2.115827403603134,5.668820590785755,142,1310.67,53.0,9.434999999999999,136.0,6.29,10.0,0.096109548,6.29,B,Z,B-Z,0.85,0.0096109548,0.816931158,7.106931158,19.408450704225352,5.598591549295775,14.091711599686509,8.493120050390733,42.668635087787194,0,0,0.0,0.0,136.0,False,OK,0.0
MASS2074,0.6619718309859155,5.646673939653429,8.530081908838158,142,1305.58,94.0,8.653,177.0,8.0,54.0,0.064974,8.0,B,Z,B-Z,0.85,0.0012032222222222223,0.1022738888888889,8.102273888888888,34.42253521126761,9.929577464788732,32.5958306635231,22.66625319873437,53.219689561189355,0,0,0.0,0.0,177.0,False,OK,0.0
MASS2146,2.704225352112676,10.94459854626597,4.04722133742127,142,1096.16,384.0,1.2992592592592591,139.0,0.9,50.0,0.0625,0.9,B,Z,B-Z,0.85,0.00125,0.10625,1.00625,140.61971830985914,40.563380281690144,84.49597572802654,43.93259544633639,305.22811568881724,0,0,0.0,0.0,139.0,False,OK,0.0
MASS2642,0.2112676056338028,1.3518098502162736,6.398566624357029,142,413.86,30.0,6.56,20.0,,1.0,0.05,6.56,C,Z,C-Z,0.75,0.05,4.25,10.809999999999999,10.985915492957746,3.169014084507042,6.700330152821012,3.53131606831397,26.02912988178004,0,0,0.0,0.0,20.0,False,OK,0.0
MASS2587,0.20422535211267606,2.023054121180413,9.905989145090297,142,408.98,29.0,6.946923076923077,131.0,5.8,16.0,0.07710625,5.8,C,Z,C-Z,0.75,0.004819140625,0.409626953125,6.2096269531249995,10.619718309859156,3.063380281690141,8.348179415274073,5.284799133583932,33.76588319601342,0,0,0.0,0.0,131.0,False,OK,0.0
MASS2168,0.34507042253521125,1.1611059453306098,3.3648376374887063,142,407.86,49.0,2.312432432432432,43.0,2.58,100.0,0.0324,2.58,C,Z,C-Z,0.75,0.00032399999999999996,0.027539999999999995,2.60754,17.943661971830984,5.176056338028169,8.209198966116634,3.0331426280884655,67.73208121813727,0,0,0.0,0.0,43.0,False,OK,0.0
MASS2630,0.4647887323943662,2.1820088728066374,4.694625150583978,142,1085.38,66.0,6.385263157894737,34.0,,1.0,0.05,6.385263157894737,B,Z,B-Z,0.85,0.05,4.25,10.635263157894737,24.16901408450704,6.971830985915493,15.730609360846021,8.758778374930529,38.92330574025295,0,0,0.0,0.0,34.0,False,OK,0.0
MASS2320,0.007042253521126761,0.08391813582966891,11.916375287812984,142,1077.25,1.0,897.71,4.0,790.0,1.0,0.215424,790.0,B,Z,B-Z,0.85,0.215424,18.311040000000002,808.31104,0.36619718309859156,0.1056338028169014,0.4424886903151165,0.3368548874982151,0.5495694906438519,0,0,0.0,0.0,4.0,False,OK,0.0
MASS2301,0.4084507042253521,3.071615486374273,7.520162052847358,142,405.61,58.0,5.158571428571428,43.0,,1.0,0.05,5.158571428571428,C,Z,C-Z,0.75,0.05,4.25,9.408571428571427,21.23943661971831,6.126760563380282,14.150703517324677,8.023942953944395,38.793951963659005,0,0,0.0,0.0,43.0,False,OK,0.0
MASS2465,0.528169014084507,3.192841421058361,6.045113090537164,142,1059.22,75.0,6.3933333333333335,221.0,3.9,8.0,0.05,3.9,B,Z,B-Z,0.85,0.00625,0.53125,4.43125,27.464788732394364,7.922535211267605,20.738885658723664,12.81635044745606,64.28051913873863,0,0,0.0,0.0,221.0,False,OK,0.0
MASS2646,0.23943661971830985,1.3782997927336003,5.756428546122684,142,378.56,34.0,6.56,16.0,,1.0,0.05,6.56,C,Z,C-Z,0.75,0.05,4.25,10.809999999999999,12.450704225352112,3.5915492957746475,7.192064711648618,3.60051541587397,27.710124793227678,0,0,0.0,0.0,16.0,False,OK,0.0
MASS2687,0.07746478873239436,0.9230994941263581,11.916375287812986,142,25.3,11.0,0.45,174.0,,1.0,0.05,0.45,C,Z,C-Z,0.75,0.05,4.25,4.7,4.028169014084507,1.1619718309859155,3.5733731650858127,2.411401334099897,23.9033782415688,0,0,0.0,0.0,174.0,False,OK,0.0
MASS0548,0.014084507042253521,0.1182565724236352,8.3962166420781,142,25.02,2.0,10.52,1.0,,1.0,0.05,10.52,C,Z,C-Z,0.75,0.05,4.25,14.77,0.7323943661971831,0.2112676056338028,0.520187779811041,0.3089201741772382,5.74958660783628,0,0,0.0,0.0,1.0,False,OK,0.0
MASS3044,0.04929577464788732,0.36373680744241804,7.3786609509747665,142,24.79,7.0,0.835,633.0,1.67,80.0,0.05,1.67,C,Z,C-Z,0.75,0.000625,0.053125,1.723125,2.5633802816901405,0.7394366197183098,1.689621760441419,0.9501851407231092,31.492163561512992,0,0,0.0,0.0,633.0,False,OK,0.0
MASS0517,0.04929577464788732,0.41815984572620607,8.482671156160182,142,24.75,7.0,2.56,2.0,,1.0,0.05,2.56,C,Z,C-Z,0.75,0.05,4.25,6.8100000000000005,2.5633802816901405,0.7394366197183098,1.8317903868553038,1.092353767136994,15.841172900188305,0,0,0.0,0.0,2.0,False,OK,0.0
MASS2298,0.19718309859154928,1.1376187436718206,5.769352200049948,142,375.09,28.0,7.3521052631578945,43.0,,1.0,0.05,7.3521052631578945,C,Z,C-Z,0.75,0.05,4.25,11.602105263157895,10.253521126760562,2.957746478873239,5.929533782021482,2.9717873031482434,24.272945740113002,0,0,0.0,0.0,43.0,False,OK,0.0
MASS2188,1.056338028169014,4.055946772992973,3.8396296117666817,142,1117.05,150.0,4.324626865671642,34.0,1.9,1.0,0.002199375,1.9,B,Z,B-Z,0.85,0.002199375,0.18694687499999998,2.0869468749999998,54.92957746478873,15.84507042253521,32.12600279081905,16.280932368283842,132.46520096283174,0,0,0.0,0.0,34.0,False,OK,0.0
MASS2616,0.11267605633802817,0.8429818027977632,7.481463499830149,142,1112.74,16.0,50.75,33.0,23.7,2.0,0.10819575,23.7,B,Z,B-Z,0.85,0.054097875,4.598319375,28.298319375,5.859154929577465,1.6901408450704225,5.073945043496018,3.383804198425595,11.74874667126123,0,0,0.0,0.0,33.0,False,OK,0.0
MASS2190,0.9014084507042254,4.532483012380381,5.028223341859485,142,1106.24,128.0,3.7266176470588235,32.0,1.75,48.0,0.168777,1.75,B,Z,B-Z,0.85,0.0035161875,0.2988759375,2.0488759375,46.87323943661972,13.52112676056338,31.714918127925646,18.193791367362266,123.4977439252149,0,0,0.0,0.0,32.0,False,OK,0.0
MASS3024,0.28169014084507044,2.389000197961389,8.48095070276293,142,374.98,40.0,3.106923076923077,160.0,5.77,10.0,0.05,5.77,C,Z,C-Z,0.75,0.005,0.425,6.194999999999999,14.647887323943662,4.225352112676057,10.466107633814326,6.2407555211382695,39.70280679990456,0,0,0.0,0.0,160.0,False,OK,0.0
MASS1734,1.5070422535211268,3.026470638057583,2.008218834598957,142,1338.36,214.0,2.6408490566037734,148.0,2.5,40.0,0.0333,2.5,B,Z,B-Z,0.85,0.0008325000000000001,0.0707625,2.5707625,78.36619718309859,22.6056338028169,34.75415707755705,12.148523274740153,142.55674766765753,0,0,0.0,0.0,148.0,False,OK,0.0
MASS1334,1.3380281690140845,3.562785036886036,2.662713027567458,142,1329.12,190.0,5.0868,149.0,3.5,20.0,0.085648,3.5,B,Z,B-Z,0.85,0.0042824000000000004,0.36400400000000005,3.864004,69.5774647887324,20.070422535211268,34.37175967664315,14.301337141431883,109.56450649698498,0,0,0.0,0.0,149.0,False,OK,0.0
MASS2392,0.8943661971830986,6.607225516665004,7.387606483200241,142,1327.8400000000001,127.0,8.6425,183.0,4.5,10.0,0.05,4.5,B,Z,B-Z,0.85,0.005,0.425,4.925,46.50704225352113,13.41549295774648,39.937485922521645,26.521992964775166,79.34336462353292,0,0,0.0,0.0,183.0,False,OK,0.0
MASS2184,2.1690140845070425,8.492776931839469,3.9155010529909235,142,1320.12,308.0,1.4978899082568808,145.0,1.8,150.0,0.016,1.8,B,Z,B-Z,0.85,0.00010666666666666667,0.009066666666666667,1.8090666666666668,112.7887323943662,32.53521126760564,66.62597591148355,34.09076464387791,203.87310748181525,0,0,0.0,0.0,145.0,False,OK,0.0
MASS2344,0.15492957746478872,0.9400148983871963,6.067368889590086,142,1147.03,22.0,17.1,14.0,10.8,8.0,0.15845425,10.8,B,Z,B-Z,0.85,0.01980678125,1.6835764062499998,12.48357640625,8.056338028169014,2.323943661971831,6.09724736697281,3.773303705000979,20.742146563241906,0,0,0.0,0.0,14.0,False,OK,0.0
MASS0691,3.7253521126760565,9.047662890263242,2.4286732143995846,142,1146.1100000000001,529.0,0.7505343511450381,274.0,0.6,120.0,0.0504,0.6,B,Z,B-Z,0.85,0.00042,0.0357,0.6356999999999999,193.71830985915494,55.88028169014085,92.1984080985671,36.31812640842625,450.7270268913737,0,0,0.0,0.0,274.0,False,OK,0.0
MASS2286,0.16901408450704225,1.2260287675284425,7.2540035412099515,142,23.54,24.0,0.71,53.0,,1.0,0.05,0.71,C,Z,C-Z,0.75,0.05,4.25,4.96,8.788732394366196,2.535211267605634,5.737950977111148,3.202739709505514,34.369772123217636,0,0,0.0,0.0,53.0,False,OK,0.0
MASS2720,0.06338028169014084,0.6759788146874893,10.665443520624832,142,23.4,9.0,2.11,16.0,2.0,350.0,0.068172,2.0,C,Z,C-Z,0.75,0.00019477714285714285,0.016556057142857142,2.016556057142857,3.295774647887324,0.9507042253521126,2.71655528033877,1.7658510549866575,33.00866614710914,0,0,0.0,0.0,16.0,False,OK,0.0
MASS2787,0.2112676056338028,1.5882145107430077,7.51754868418357,142,21.85,30.0,0.2,42.0,0.13,432.0,0.051984,0.13,C,Z,C-Z,0.75,0.00012033333333333334,0.010228333333333334,0.14022833333333334,10.985915492957746,3.169014084507042,7.317887108933443,4.148873024426401,228.53599448645778,0,0,0.0,0.0,42.0,False,OK,0.0
MASS3048,0.04225352112676056,0.3122383031696097,7.389639841680763,142,21.34,6.0,1.67,634.0,1.67,80.0,0.05,1.67,C,Z,C-Z,0.75,0.000625,0.053125,1.723125,2.197183098591549,0.6338028169014085,1.449459055054671,0.8156562381532626,29.156078010573466,0,0,0.0,0.0,634.0,False,OK,0.0
MASS2795,0.14084507042253522,1.3557942337225752,9.626139059430283,142,19.33,20.0,0.2,52.0,0.13,432.0,0.051984,0.13,C,Z,C-Z,0.75,0.00012033333333333334,0.010228333333333334,0.14022833333333334,7.323943661971831,2.1126760563380285,5.654400480158415,3.5417244238203867,186.59885811711044,0,0,0.0,0.0,52.0,False,OK,0.0
MASS1903,0.36619718309859156,1.355204693860493,3.700751279388269,142,1134.08,52.0,8.708717948717949,46.0,2.65,32.0,0.408,2.65,B,Z,B-Z,0.85,0.01275,1.08375,3.7337499999999997,19.04225352112676,5.492957746478873,10.932870349089775,5.439912602610902,58.30971572251135,0,0,0.0,0.0,46.0,False,OK,0.0
MASS1943,0.704225352112676,2.016909834918158,2.864011965583784,142,1300.97,100.0,4.585925925925926,22.0,4.8,150.0,0.05828,4.8,B,Z,B-Z,0.85,0.0003885333333333333,0.03302533333333333,4.8330253333333335,36.61971830985915,10.56338028169014,18.65943638229764,8.096056100607498,71.07262145017908,0,0,0.0,0.0,22.0,False,OK,0.0
MASS1935,0.34507042253521125,1.0655519972461602,3.0879261961011175,142,387.38,49.0,4.0936,34.0,3.5,100.0,0.072,3.5,C,Z,C-Z,0.75,0.0007199999999999999,0.0612,3.5612,17.943661971830984,5.176056338028169,7.959584575300152,2.783528237271983,57.95777809795293,0,0,0.0,0.0,34.0,False,OK,0.0
MASS1803,2.464788732394366,9.451377603689936,3.83455891349706,142,1299.55,350.0,1.5428688524590166,269.0,1.25,100.0,0.06784,1.25,B,Z,B-Z,0.85,0.0006784,0.057664,1.307664,128.16901408450704,36.97183098591549,74.91050428838562,37.938673302470136,255.62175274491975,0,0,0.0,0.0,269.0,False,OK,0.0
MASS1043,1.3591549295774648,4.3029621156517734,3.1659099503759163,142,1287.35,193.0,3.973220338983051,49.0,1.8,20.0,0.106848,1.8,B,Z,B-Z,0.85,0.0053424,0.45410399999999995,2.254104,70.67605633802816,20.387323943661972,37.65979794521748,17.272474001555505,144.57844511308994,0,0,0.0,0.0,49.0,False,OK,0.0
